EAN,Description,Size,BSP,Soc Date,Zone 1,Zone 2,Zone 3,Zone 4,Zone 5,Zone 6,Old National #,Group,Group Item,Merch Cat. Code,Merch Cat. Desc
6001106124496,DETTOL N/TCH REF ALOE,250ML,639.46,2023-03-03T07:03:00,77.9800,83.9800,91.4800,81.9800,79.9800,79.2900,2520765,D/TOL H/WASH,HPWLI,H,PWLI
6001106124816,MORTEIN TARGET TWINPACK,300ML,285.35,2023-03-03T07:03:00,64.9800,69.9800,76.4800,68.9800,66.9800,66.4000,2580853,MORTEIN TARGET,GHPCN,G,HPCN
6001106125042,VANISH CRYSTAL WHITES,520GR,1139.20,2023-03-03T07:03:00,129.9800,139.9800,152.9800,129.9800,129.9800,128.8500,2542523,V/SH CRY WHITES,GHWPR,G,HWPR
6001106125158,MORTEIN U/FAST CITRUS,300ML,378.24,2023-03-03T07:03:00,45.9800,49.9800,54.4800,48.9900,47.9800,47.5700,2541696,MORTEIN U/FAST C,GHPCN,G,HPCN
6001106125165,MORTEIN U/FAST FLORAL,300ML,378.24,2023-03-03T07:03:00,45.9800,49.9800,54.4800,48.9900,47.9800,47.5700,2588706,MORTEIN U/FAST F,GHPCN,G,HPCN
6001106125196,DISPRIN MELTS,8'S,195.26,2023-03-03T07:03:00,22.9800,24.9800,27.4800,24.9800,23.9800,23.7800,2541765,DISPRIN MELTS,HMEDI,H,MEDI
6001106125202,GAVISCON PLUS SACHET,12'S,975.78,2023-03-03T07:03:00,114.9800,123.9800,135.4800,120.9800,117.9900,116.9600,2541759,GAVISCON SACHETS,HMEDI,H,MEDI
6001106125271,AIRWICK F/M REF C/LIN&W/L,250ML,446.70,2023-03-03T07:03:00,103.9800,111.9800,122.4800,103.9800,103.9800,103.0800,2545626,A/WICK F/M C/LIN,GHAIR,G,HAIR
6001106125295,JIK BLEACH LEMON,3L,217.35,2023-03-03T07:03:00,75.9800,81.9800,89.7000,75.9800,75.9800,75.3200,2540860,JIK BLEACH LEMON,GHCBL,G,HCBL
6001106125301,JIK BLEACH REGULAR,3L,217.35,2023-03-03T07:03:00,75.9800,81.9800,89.7000,75.9800,75.9800,75.3200,2540854,JIK BLEACH REGUL,GHCBL,G,HCBL
6001106125387,MOOV OINTMENT RAPID RLIEF,25GR,209.91,2023-03-03T07:03:00,49.9800,53.9800,58.4800,52.9800,51.9800,51.5300,2548226,MOOV OINT,HMEDI,H,MEDI
6001106125394,MOOV OINTMENT RAPID RLIEF,50GR,370.70,2023-03-03T07:03:00,87.9800,94.9900,103.4800,92.9800,90.9800,90.1900,2548232,MOOV OINT,HMEDI,H,MEDI
6001106126186,HARPIC ITC FL/MATIC MARIN,1'S,946.70,2023-03-03T07:03:00,54.9800,59.9800,64.9800,54.9800,54.9800,54.5100,2574307,HARPIC ITC F/M M,GHCDI,G,HCDI
6001106126193,HARPIC ITC FL/MATIC PINE,1'S,946.70,2023-03-03T07:03:00,54.9800,59.9800,64.9800,54.9800,54.9800,54.5100,2574303,HARPIC ITC F/M P,GHCDI,G,HCDI
6001106126261,SUNBEAM PASTE RED,875ML,854.80,2023-03-03T07:03:00,99.9700,107.4800,117.9900,104.9800,102.4800,101.5900,2606189,SUNBEAM PASTE RE,GHCFL,G,HCFL
6001106126513,SUNBEAM PASTE BLACK,350ML,197.80,2023-03-03T07:03:00,45.9800,49.9800,54.4800,46.9800,46.9800,46.5800,2606179,SUNBEAM PASTE BA,GHCFL,G,HCFL
6001106126520,SUNBEAM PASTE GREEN,350ML,197.80,2023-03-03T07:03:00,45.9800,49.9800,54.4800,46.9800,46.9800,46.5800,2607048,SUNBEAM PASTE GR,GHCFL,G,HCFL
6001106126537,SUNBEAM PASTE RED,350ML,197.80,2023-03-03T07:03:00,45.9800,49.9800,54.4800,46.9800,46.9800,46.5800,2607055,SUNBEAM PASTE RE,GHCFL,G,HCFL
6001106126551,COBRA PASTE LAVENDER,875ML,854.80,2023-03-03T07:03:00,99.9800,107.9800,117.4800,99.9800,99.9800,99.1100,2599721,COBRA PASTE LAV,GHCFL,G,HCFL
6001106126568,COBRA PASTE LAVENDER,350ML,197.80,2023-03-03T07:03:00,45.9800,49.9800,54.4800,46.9800,46.9800,46.5800,2599726,COBRA PASTE LAV,GHCFL,G,HCFL
6001106126575,COBRA PASTE POTPOURRI,350ML,197.80,2023-03-03T07:03:00,45.9800,49.9800,54.4800,46.9800,46.9800,46.5800,2599733,COBRA PASTE P/PO,GHCFL,G,HCFL
6001106126582,COBRA SUMMER FLOWERS,350ML,197.80,2023-03-03T07:03:00,45.9800,49.9800,54.4800,46.9800,46.9800,46.5800,2599739,COBRA PASTE FLOW,GHCFL,G,HCFL
6001106126599,COBRA PASTE WHITE,350ML,197.80,2023-03-03T07:03:00,45.9800,49.9800,54.4800,46.9800,46.9800,46.5800,2599745,COBRA PASTE WHIT,GHCFL,G,HCFL
6001106126605,COBRA PASTE LEMON,350ML,197.80,2023-03-03T07:03:00,45.9800,49.9800,54.4800,46.9800,46.9800,46.5800,2599751,COBRA PASTE LEMO,GHCFL,G,HCFL
6001106126643,MORTEIN N/GARD R/FILL CIT,236ML,1002.86,2023-03-03T07:03:00,116.9800,125.9800,138.9800,116.9800,116.9800,115.9700,2608515,MORTEIN N/GARD C,GHPCN,G,HPCN
6001106126650,MORTEIN N/GARD R/FILL EUC,236ML,1002.86,2023-03-03T07:03:00,116.9800,125.9800,138.9800,116.9800,116.9800,115.9700,2608519,MORTEIN N/GARD E,GHPCN,G,HPCN
6001106126667,DETTOL SOAP RE-ENERGIZE,175GR,140.19,2023-03-03T07:03:00,16.9800,18.9800,20.4800,17.9800,17.9800,17.8300,2598656,DETTOL SOAP,HPWBA,H,PWBA
6001106126773,COBRA PASTE WHITE,875ML,854.80,2023-03-03T07:03:00,99.9800,107.9800,117.4800,99.9800,99.9800,99.1100,2599660,COBRA PASTE WHIT,GHCFL,G,HCFL
6001106126780,A/WICK FM COMP LAV&CAM,250ML,413.65,2023-03-03T07:03:00,146.9800,157.9800,173.4800,146.9800,146.9800,145.7100,2598419,AIRWICK COMP L&C,GHAIR,G,HAIR
6001106126797,A/WICK FM COMP MAG&CHER,250ML,413.65,2023-03-03T07:03:00,146.9800,157.9800,173.4800,146.9800,146.9800,145.7100,2598423,A/WICK FM COM MA,GHAIR,G,HAIR
6001106126803,HARPIC ACT GEL CITRUS,500ML,265.60,2023-03-03T07:03:00,29.9800,32.9800,34.4800,29.9800,29.9800,29.7200,2600149,HARPIC ACT GEL C,GHCDI,G,HCDI
6001106127060,MORTEIN N/GARD D+RF CITRO,236ML,618.20,2023-03-03T07:03:00,145.9800,156.9800,172.2900,145.9800,145.9800,144.7100,2617619,MORTEIN N/GARD C,GHPCN,G,HPCN
6001106127183,MORTEIN ELECTRICAL COMPL,1'S,539.30,2023-03-03T07:03:00,64.9800,69.9800,76.9900,67.9800,66.9800,66.4000,2630022,MORTEIN ELECTRIC,GHPCN,G,HPCN
6001106127190,MORTEIN ELECTRICAL REFILL,2'S,629.25,2023-03-03T07:03:00,74.9800,80.9800,88.4800,78.9800,76.9800,76.3100,2630177,MORTEIN ELECTRIC,GHPCN,G,HPCN
6001106127244,MORTEIN NATURGARD TWINP,1'S,876.51,2023-03-03T07:03:00,207.9800,223.4800,245.3900,207.9800,207.9800,206.1800,2637524,MORTEIN N/GRD TW,GHPCN,G,HPCN
6001106127701,STREPSILS ORANGE,8'S,429.30,2023-03-03T07:04:00,50.9800,54.7800,60.1800,53.4800,52.2800,51.8300,2758476,STREPSILS ORANGE,HMEDI,H,MEDI
6001106127725,DETTOL APC LIQ CITRUS,1.5LT,338.20,2023-03-03T07:03:00,79.9800,85.9800,94.9900,83.9800,81.9800,81.2700,2667240,DETTOL APC LIQ C,GHCAP,G,HCAP
6001106127879,A/WICK F/M REF C/LINEN,2'S,775.80,2023-03-03T07:03:00,179.9800,192.9800,212.4800,179.9800,179.9800,178.4200,2671334,A/WICK F/M TW,GHAIR,G,HAIR
6001106128005,FINISH ALL IN ONE TAB REG,13'S,508.39,2023-03-03T07:03:00,100.9800,108.9800,119.1900,100.9800,100.4800,99.6100,2712204,FINISH TAB REG,GHCDW,G,HCDW
6001106128050,FINISH ALL IN 1 TAB REG,56'S,920.65,2023-03-03T07:05:00,258.9800,278.4800,305.4800,258.9800,258.9800,256.7300,3128788,FINISH ALL IN 1,GHCDW,G,HCDW
6001106128319,AIRWICK FMREF LSCNTS MOMB,250ML,446.70,2023-03-03T07:03:00,103.9800,111.9800,122.4800,103.9800,103.9800,103.0800,2689835,A/WICK F/M MOMB,GHAIR,G,HAIR
6001106128326,AIRWICK FMREF LSCNTS TURQ,250ML,446.70,2023-03-03T07:03:00,103.9800,111.9800,122.4800,103.9800,103.9800,103.0800,2689839,A/WICK F/M TURQ,GHAIR,G,HAIR
6001106128333,AIRWICK FMREF LSCNTS MGAR,250ML,446.70,2023-03-03T07:03:00,103.9800,111.9800,122.4800,103.9800,103.9800,103.0800,2689853,A/WICK FM LS MGA,GHAIR,G,HAIR
6001106128340,AIRWICK FMREF LSCNTS SUMD,250ML,446.70,2023-03-03T07:03:00,103.9800,111.9800,122.4800,103.9800,103.9800,103.0800,2689847,A/WICK FM SUMMER,GHAIR,G,HAIR
6001106128357,AIRWICK FMCOM LSCNTS MOMB,2'S,413.65,2023-03-03T07:03:00,146.9800,157.9800,173.4800,146.9800,146.9800,145.7100,2689827,A/WICK F/MCOM L/,GHAIR,G,HAIR
6001106128425,DETTOL SOAP EVENTONE,175GR,140.19,2023-03-03T07:03:00,16.9800,18.9800,20.4800,17.9800,17.9800,17.8300,2689898,DETTOL SOAP EVEN,HPWBA,H,PWBA
6001106128463,TRANSACT PATCHES,5'S,1212.15,2023-03-03T07:05:00,190.9800,205.9800,225.4800,200.9800,195.9800,194.2800,3081961,TRANSACT PATCH,HMEDI,H,MEDI
6001106128586,DETTOL WIPES FRESH,10'S,335.16,2023-03-03T07:04:00,19.9800,21.9800,23.4800,20.9800,20.9800,20.8000,2719797,DETTOL WIPES,HSCHB,H,SCHB
6001106128593,DETTOL WIPES ORIGINAL,40'S,543.77,2023-03-03T07:04:00,64.9800,69.9800,76.4900,67.9800,66.9800,65.4100,2719768,DETTOL WIPES,HSCHB,H,SCHB
6001106128616,DETTOL WIPES SENSITIVE,40'S,543.77,2023-03-03T07:04:00,64.9800,69.9800,76.4900,67.9800,66.9800,65.4100,2719801,DETTOL WIPES,HSCHB,H,SCHB
6001106128647,HARPIC ACT GEL LAVENDER,750ML,164.72,2023-03-03T07:04:00,38.9800,41.9800,45.9800,39.9800,38.9800,38.6500,2824412,HARPIC ACT GEL L,GHCDI,G,HCDI
6001106128678,HARPIC ACT GEL MOUNTAIN P,750ML,164.72,2023-03-03T07:04:00,38.9800,41.9800,45.9800,39.9800,38.9800,38.6500,2840916,HARPIC ACT GEL M,GHCDI,G,HCDI
6001106224110,DETTOL WET WIPES ORIGINAL,10'S,335.16,2023-03-03T07:04:00,19.9800,21.9800,23.4800,20.9800,20.9800,20.8000,2719787,DETTOL WET WIPES,HSCHB,H,SCHB
6001106224127,DETTOL WET WIPES SENSITIV,10'S,335.16,2023-03-03T07:04:00,19.9800,21.9800,23.4800,20.9800,20.9800,20.8000,2719808,DETTOL WET WIPES,HSCHB,H,SCHB
6001106224141,COBRA TOUCH FRUIT BLOSSOM,300ML,205.80,2023-03-03T07:04:00,46.9800,49.9800,54.9800,46.9800,46.9800,46.5800,2742707,COBRA TOUCH BLOS,GHPOL,G,HPOL
6001106224158,COBRA TOUCH LAVENDER,300ML,205.80,2023-03-03T07:04:00,46.9800,49.9800,54.9800,46.9800,46.9800,46.5800,2742706,COBRA TOUCH LAV,GHPOL,G,HPOL
6001106224165,COBRA TOUCH POT POURRI,300ML,205.80,2023-03-03T07:04:00,46.9800,49.9800,54.9800,46.9800,46.9800,46.5800,2742717,COBRA TOUCH P/PO,GHPOL,G,HPOL
6001106224172,COBRA TOUCH WOOD LAV,300ML,205.80,2023-03-03T07:04:00,46.9800,49.9800,54.9800,46.9800,46.9800,46.5800,2742722,COBRA TOUCH WD L,GHPOL,G,HPOL
6001106224189,COBRA TOUCH WOOD P/POURRI,300ML,205.80,2023-03-03T07:04:00,46.9800,49.9800,54.9800,46.9800,46.9800,46.5800,2742740,COBRA TOUCH WD P,GHPOL,G,HPOL
6001106224202,COBRA TOUCH WOOD NATURALS,300ML,205.80,2023-03-03T07:04:00,46.9800,49.9800,54.9800,46.9800,46.9800,46.5800,2742731,COBRA TOUCH WD N,GHPOL,G,HPOL
6001106224240,MR MIN M/S LAVENDER,300ML,220.53,2023-03-03T07:04:00,49.9800,53.9800,58.9800,49.9800,49.9800,49.5500,2745344,MR MIN M/S LAV,GHPOL,G,HPOL
6001106224257,MR MIN M/S POT POURRI,300ML,220.53,2023-03-03T07:04:00,49.9800,53.9800,58.9800,49.9800,49.9800,49.5500,2745350,MR MIN M/S P/POU,GHPOL,G,HPOL
6001106224264,MR MIN M/S REGULAR,300ML,220.53,2023-03-03T07:04:00,49.9800,53.9800,58.9800,49.9800,49.9800,49.5500,2745356,MR MIN M/S REG,GHPOL,G,HPOL
6001106224271,MR MIN M/S FRT BLOSSOM,300ML,220.53,2023-03-03T07:04:00,49.9800,53.9800,58.9800,49.9800,49.9800,49.5500,2745334,MR MIN M/S BLOSS,GHPOL,G,HPOL
6001106224295,MR MIN WOOD POTPOURRI,300ML,220.53,2023-03-03T07:04:00,49.9800,53.9800,58.9800,49.9800,49.9800,49.5500,2745374,MR MIN WOOD P/PO,GHPOL,G,HPOL
6001106224301,MR MIN WOOD REGULAR,300ML,220.53,2023-03-03T07:04:00,49.9800,53.9800,58.9800,49.9800,49.9800,49.5500,2745380,MR MIN WOOD REG,GHPOL,G,HPOL
6001106224318,MR MIN WOOD ALMOND,300ML,220.53,2023-03-03T07:04:00,49.9800,53.9800,58.9800,49.9800,49.9800,49.5500,2745368,MR MIN WOOD ALM,GHPOL,G,HPOL
6001106224325,A/WICK PEACH & JASMINE,280ML,147.08,2023-03-03T07:04:00,33.9800,36.9800,39.9800,33.9800,33.9800,33.6900,2742595,A/WICK PCH/JAS,GHAIR,G,HAIR
6001106224332,A/WICK AQUA MARINE,280ML,147.08,2023-03-03T07:04:00,33.9800,36.9800,39.9800,33.9800,33.9800,33.6900,2742601,A/WICK AQUA MAR,GHAIR,G,HAIR
6001106224349,A/WICK COTTON BREEZE,280ML,147.08,2023-03-03T07:04:00,33.9800,36.9800,39.9800,33.9800,33.9800,33.6900,2742626,A/WICK C/BREEZE,GHAIR,G,HAIR
6001106224356,A/WICK POT POURRI,280ML,147.08,2023-03-03T07:04:00,33.9800,36.9800,39.9800,33.9800,33.9800,33.6900,2742620,A/WICK P/POURR,GHAIR,G,HAIR
6001106224363,A/WICK SUMMER ROMANCE,280ML,147.08,2023-03-03T07:04:00,33.9800,36.9800,39.9800,33.9800,33.9800,33.6900,2742614,A/WICK S/ROMANCE,GHAIR,G,HAIR
6001106224370,A/WICK LAVENDER,280ML,147.08,2023-03-03T07:04:00,33.9800,36.9800,39.9800,33.9800,33.9800,33.6900,2742608,A/WICK LAVENDER,GHAIR,G,HAIR
6001106224387,A/WICK SPARKLING CITRUS,280ML,147.08,2023-03-03T07:04:00,33.9800,36.9800,39.9800,33.9800,33.9800,33.6900,2742632,A/WICK SPARK CIT,GHAIR,G,HAIR
6001106224394,A/WICK ANTITOBAC CEDAR&OR,280ML,147.08,2023-03-03T07:04:00,33.9800,36.9800,39.9800,33.9800,33.9800,33.6900,2742589,A/WICK A/TOBAC C,GHAIR,G,HAIR
6001106224455,MR MIN M/S LEMON,300ML,220.53,2023-03-03T07:04:00,49.9800,53.9800,58.9800,49.9800,49.9800,49.5500,2745362,MR MIN M/S LEM,GHPOL,G,HPOL
6001106224509,MORTEIN N/GARD O/DOOR REF,236ML,1002.86,2023-03-03T07:04:00,116.9800,125.9800,138.9800,116.9800,116.9800,115.9700,2771026,MORTEIN N/GRD O/,GHPCN,G,HPCN
6001106224530,MR MIN M/S LAVENDER,2'S,1173.65,2023-03-03T07:04:00,88.9800,95.9800,104.9800,88.9800,88.9800,88.2100,2745330,MR MIN M/S LAV,GHPOL,G,HPOL
6001106224547,MR MIN M/S POTPOURRI,2'S,1173.65,2023-03-03T07:04:00,88.9800,95.9800,104.9800,88.9800,88.9800,88.2100,2745339,MR MIN M/S P/POU,GHPOL,G,HPOL
6001106224578,DETTOL H/WSH SKINCARE,200ML,348.87,2023-03-03T07:04:00,41.9800,45.9800,49.4800,44.9800,42.9800,42.6100,2785844,DETTOL H/WSH S/C,HPWLI,H,PWLI
6001106224592,DETTOL H/WSH ORIGINAL,200ML,348.87,2023-03-03T07:04:00,41.9800,45.9800,49.4800,44.9800,42.9800,42.6100,2785853,DETTOL H/WSH ORI,HPWLI,H,PWLI
6001106224608,DETTOL H/WSH SENSITIVE,200ML,348.87,2023-03-03T07:04:00,41.9800,45.9800,49.4800,44.9800,42.9800,42.6100,2785827,DETTOL H/WSH SEN,HPWLI,H,PWLI
6001106224615,DETTOL H/WSH FRESH,200ML,348.87,2023-03-03T07:04:00,41.9800,45.9800,49.4800,44.9800,42.9800,42.6100,2785864,DETTOL H/WSH FRS,HPWLI,H,PWLI
6001106224738,FINISH ALL IN 1 TAB LEM,24'S,680.08,2023-03-03T07:04:00,157.9800,169.9800,186.3900,157.9800,157.9800,156.6100,2808768,FINISH ALL IN 1,GHCDW,G,HCDW
6001106224745,FINISH ALL IN 1 TAB LEM,42'S,831.35,2023-03-03T07:04:00,228.9800,246.4800,270.1900,228.9800,228.9800,226.9900,2808776,FINISH ALL IN 1,GHCDW,G,HCDW
6001106224790,FINISH ALL IN 1 TAB REG,24'S,680.08,2023-03-03T07:04:00,157.9800,169.9800,186.3900,157.9800,157.9800,156.6100,2808784,FINISH ALL IN 1,GHCDW,G,HCDW
6001106224806,FINISH ALL IN 1 TAB REG,42'S,831.35,2023-03-03T07:04:00,228.9800,246.4800,270.1900,228.9800,228.9800,226.9900,2808792,FINISH ALL IN1 R,GHCDW,G,HCDW
6001106224813,WOOLITE LIQ DELICATE HAND,1LT,1101.27,2023-03-03T07:04:00,124.9800,129.9800,137.9800,124.9800,124.9800,123.9000,2782027,WOOLITE LIQ DELI,GHWDE,G,HWDE
6001106224820,WOOLITE MACHINE DELICATE,1LT,1101.27,2023-03-03T07:04:00,124.9800,137.9800,147.4800,124.9800,124.9800,123.9000,2782031,WOOLITE MACHINE,GHWDE,G,HWDE
6001106224882,HARPIC W&S T/BLEACH POURR,750ML,329.45,2023-03-03T07:04:00,38.9800,41.9800,45.9800,39.9800,38.9800,38.6500,2824469,HARPIC W&S BLEAC,GHCDI,G,HCDI
6001106224899,HARPIC W&S T/BLEACH LAV,750ML,329.45,2023-03-03T07:04:00,38.9800,41.9800,45.9800,39.9800,38.9800,38.6500,2824454,HARPIC W&S BLEAC,GHCDI,G,HCDI
6001106224905,HARPIC W&S T/BLEACH ORIG,750ML,329.45,2023-03-03T07:04:00,38.9800,41.9800,45.9800,39.9800,38.9800,38.6500,2824430,HARPIC W&S BLEAC,GHCDI,G,HCDI
6001106224936,HARPIC ACT GEL P/POURRI,750ML,164.72,2023-03-03T07:04:00,38.9800,41.9800,45.9800,39.9800,38.9800,38.6500,2824422,HARPIC ACT GEL P,GHCDI,G,HCDI
6001106224950,HARPIC ACT GEL CITRUS,750ML,164.72,2023-03-03T07:04:00,38.9800,41.9800,45.9800,39.9800,38.9800,38.6500,2840910,HARPIC ACT GEL C,GHCDI,G,HCDI
6001106224974,DETTOL LIQUID ALOE VERA,125ML,152.58,2023-03-03T07:04:00,36.9800,39.9800,43.4800,38.9800,37.9800,37.6500,2806378,DETTOL LIQ ALOE,HFADS,H,FADS
6001106224981,DETTOL LIQUID ALOE VERA,750ML,435.98,2023-03-03T07:04:00,104.9800,112.9800,123.4800,110.9800,107.9800,107.0500,2806418,DETTOL LIQ ALOE,HFADS,H,FADS
6001106225384,A/WICK AIR FRESHNER,2'S,270.55,2023-03-03T07:04:00,59.9800,64.9800,70.4800,62.9800,61.9800,61.4500,2782340,A/WICK AIR FRESH,GHAIR,G,HAIR
6001106225391,HARPIC F/POWER 6 MARINE,35GR,164.73,2023-03-03T07:04:00,38.9800,41.9800,45.9800,39.9800,38.9800,38.6500,2824417,HARPIC F/POWER 6,GHCDI,G,HCDI
6001106225421,DUREX CONDOMS PLEASURE ME,3'S,589.17,2023-03-03T07:04:00,66.9800,71.9900,79.4800,70.9800,68.9800,68.3600,2837095,D/RX COND PLEASU,HCOND,H,COND
6001106225469,HARPIC F/POWER 6 FOREST,35GR,164.73,2023-03-03T07:04:00,38.9800,41.9800,45.9800,39.9800,38.9800,38.6500,2824408,HARPIC F/POWER 6,GHCDI,G,HCDI
6001106225599,FINISH ALL IN 1 TAB REG,100'S,835.37,2023-03-03T07:04:00,392.9800,422.4800,463.6900,392.9800,392.9800,389.5700,2825478,FINISH ALL IN 1,GHCDW,G,HCDW
6001106225605,DETTOL SOAP E/TONE POMEGR,175GR,140.19,2023-03-03T07:04:00,16.9800,18.9800,20.4800,17.9800,17.9800,17.8300,2817078,DETTOL SOAP E/T,HPWBA,H,PWBA
6001106225667,DETTOL HAND SANITISER ORG,50ML,299.42,2023-03-03T07:04:00,35.9800,38.9800,42.4800,37.9800,36.9800,36.6600,2848406,DETTOL H/SANITIS,HPWLI,H,PWLI
6001106225902,DETTOL H/WSH NO TOUCH SYS,250ML,352.87,2023-03-03T07:04:00,127.9800,137.9800,150.4800,134.9800,131.9800,130.8400,2867702,D/TOL HAND LIQU,HPWLI,H,PWLI
6001106226381,DETTOL LIQUID VAP 2PK,750ML,376.05,2023-03-03T07:05:00,134.9800,145.9800,159.4800,141.9800,138.9800,137.7800,3407293,DETTOL LIQUID VA,HPWLI,H,PWLI
6001106226589,DETTOL LIQUID ALOE VERA,2LT,837.94,2023-03-03T07:04:00,201.9800,217.9800,238.4800,212.9800,206.9800,205.1800,2911694,DETTOL ALOE VERA,HFADS,H,FADS
6001106226701,COBRA T/CLNR FLORAL,1.5LT,344.07,2023-03-03T07:04:00,78.9800,84.9800,92.9800,78.9800,78.9800,78.3000,3000757,COBRA T/CLNR FLO,GHCFL,G,HCFL
6001106226749,FINISH ALL IN 1 TAB 24+18,42'S,588.80,2023-03-03T07:04:00,159.9800,164.9800,172.9800,159.9800,159.9800,158.5900,2908519,FINISH ALL IN 1,GHCDW,G,HCDW
6001106226862,STREPSILS WARM GINGER,24'S,780.32,2023-03-03T07:04:00,91.9800,98.9800,108.4800,96.9800,94.9900,94.1600,2927125,STREPSILS W/GING,HMEDI,H,MEDI
6001106226909,HARPIC FPOWER LAVENDER,35GR,164.73,2023-03-03T07:04:00,38.9800,41.9800,45.9800,39.9800,38.9800,38.6500,2930156,HARPIC F/POWER L,GHCDI,G,HCDI
6001106226916,HARPIC FPOWER BLOSSOM,35GR,164.73,2023-03-03T07:04:00,38.9800,41.9800,45.9800,39.9800,38.9800,38.6500,2930164,HARPIC FPOWER BL,GHCDI,G,HCDI
6001106226992,VANISH POWER O2 PINK,150ML,371.48,2023-03-03T07:04:00,51.9800,55.9800,61.3900,51.9800,51.9800,51.5300,2946099,VANISH O2 PINK,GHWPR,G,HWPR
6001106227012,JIK C/UP MPC REGULAR,500ML,213.60,2023-03-03T07:04:00,48.9900,52.9800,57.4800,48.9900,48.9900,48.5600,2915177,JIK C/UP MPC REG,GHCBL,G,HCBL
6001106227029,JIK C/UP MPC LEMON,500ML,213.60,2023-03-03T07:04:00,48.9900,52.9800,57.4800,48.9900,48.9900,48.5600,2915165,JIK CLEAN UP LEM,GHCBL,G,HCBL
6001106227159,HARPIC W&S PINE,750ML,329.45,2023-03-03T07:04:00,38.9800,41.9800,45.9800,39.9800,38.9800,38.6500,2930147,HARPIC W&S PINE,GHCDI,G,HCDI
6001106227166,HARPIC W&S CITRUS,750ML,329.45,2023-03-03T07:04:00,38.9800,41.9800,45.9800,39.9800,38.9800,38.6500,2930125,HARPIC W&S CITRU,GHCDI,G,HCDI
6001106227173,DETTOL H/WASH REF ORIG,500ML,275.60,2023-03-03T07:04:00,66.9800,71.9900,79.4800,70.9800,68.9800,68.3800,2966845,DETTOL H/W REF,HPWLI,H,PWLI
6001106227180,DETTOL H/WASHREF SKINC,500ML,275.60,2023-03-03T07:04:00,66.9800,71.9900,79.4800,70.9800,68.9800,68.3800,2966857,DETTOL H/W REF,HPWLI,H,PWLI
6001106227197,DETTOL H/WASHREF FRESH,500ML,275.60,2023-03-03T07:04:00,66.9800,71.9900,79.4800,70.9800,68.9800,68.3800,2966838,DETTOL H/W REF,HPWLI,H,PWLI
6001106227241,VANISH LIQ STAIN REMOVER,100ML,302.95,2023-03-03T07:04:00,17.9800,19.9800,21.4800,17.9800,17.9800,17.8300,2946112,VANISH LIQ S/REM,GHWPR,G,HWPR
6001106227265,MORTEIN INS/KILL LEMON,450ML,477.70,2023-03-03T07:04:00,54.9800,59.9800,64.9800,54.9800,54.9800,54.5100,2946078,MORTEIN INS/KILL,GHPCN,G,HPCN
6001106227272,MORTEIN INS/KILL ODOURLES,450ML,477.70,2023-03-03T07:04:00,54.9800,59.9800,64.9800,54.9800,54.9800,54.5100,2946087,MORTEIN INS/KILL,GHPCN,G,HPCN
6001106227449,FINISH POWDER LEMON,1KG,917.08,2023-03-03T07:04:00,104.9800,109.9800,119.9800,104.9800,104.9800,104.0700,2966178,FINISH PWD LEMON,GHCDW,G,HCDW
6001106227548,JIK BLEACH THIN PINE,750ML,116.74,2023-03-03T07:04:00,25.9900,27.9800,30.4800,27.9800,26.9800,26.7500,3039510,JIK THIN BLEACH,GHCBL,G,HCBL
6001106227555,JIK BLEACH THIN PINE,1.5LT,193.10,2023-03-03T07:04:00,45.9800,49.9800,54.4800,48.9900,47.9800,47.5700,3039517,JIK THIN BLEACH,GHCBL,G,HCBL
6001106227616,VANISH TRIGGER POWER 02,750ML,1139.20,2023-03-03T07:04:00,129.9800,139.9800,152.9800,129.9800,129.9800,128.8500,2981503,VANISH TRIGGER,GHWPR,G,HWPR
6001106227623,VANISH TRIGGER CARP&M/FAB,750ML,1139.20,2023-03-03T07:04:00,129.9800,139.9800,152.9800,129.9800,129.9800,128.8500,2981497,VANISH TRIGGER,GHWPR,G,HWPR
6001106227807,VANISH LIQUID WHITE,2LT,569.60,2023-03-03T07:04:00,129.9800,139.9800,152.9800,129.9800,129.9800,128.8500,3000754,VANISH LIQ WHT,GHWPR,G,HWPR
6001106227814,HARPIC LIQ M/PUR TRIG ORG,500ML,400.87,2023-03-03T07:04:00,45.9800,49.9800,54.9800,48.9900,46.9800,46.5800,3022458,HARPIC LIQ MP OR,GHCAP,G,HCAP
6001106227821,HARPIC LIQ M/PUR TRIG LAV,500ML,400.87,2023-03-03T07:04:00,45.9800,49.9800,54.9800,48.9900,46.9800,46.5800,3022462,HARPIC LIQ MP LA,GHCAP,G,HCAP
6001106227838,HARPIC LIQ M/PUR TRIG POT,500ML,400.87,2023-03-03T07:04:00,45.9800,49.9800,54.9800,48.9900,46.9800,46.5800,3022466,HARPIC LIQ MP PO,GHCAP,G,HCAP
6001106227852,FINISH ALL IN 1 TAB LEMON,56'S,891.40,2023-03-03T07:04:00,268.9800,279.9800,309.9800,268.9800,268.9800,266.6500,3000743,FINISH ALL IN 1,GHCDW,G,HCDW
6001106228002,HARPIC FPOWER ITB TURQU,35GR,164.73,2023-03-03T07:04:00,38.9800,41.9800,45.9800,39.9800,38.9800,38.6500,3022470,HARPIC FPOW ITB,GHCDI,G,HCDI
6001106228194,KY JELLY,57GR,374.39,2023-03-03T07:05:00,84.9800,91.9800,100.4800,89.9800,87.9800,87.2200,3071489,KY JELLY,HCOND,H,COND
